id,Age,Sex,Ethnicity,Health,Work,Beef,Lamb,Pork,ProcessedRedMeat,Burgers,Sausages,Offal,Poultry,GameBirds,Fish,Alcohol,Fruit,Veg
1123,a05_09,F,white,verygood,u16_75pl,10.8472,0,0,12.5,0,35,0,12,0,8.47853125,0,32.735,74.28648125
1124,a05_09,F,white,good,u16_75pl,15.39790625,0,0,2.75,0,22.5,0,3.27104,0,7.725,0,37.5,86.1713625
1125,a05_09,F,white,verygood,u16_75pl,36.5,0,0,35.5,0,19.419125,0,0,0,0,0,0.625,63.0975
1126,a05_09,F,white,verygood,u16_75pl,0.45825,0,0,16.31575,0,0,0,50.6803,0,29.092,0,33.549,139.764845
1127,a05_09,F,white,verygood,u16_75pl,6.625,0,0,23,0,45.5,0,12.225,0,0,0,165,75.953225
1128,a05_09,F,white,verygood,u16_75pl,0,0,0,0,0,43.31125,0,38.18275,0,5.9374,0,119.281375,90.9573925
1129,a05_09,F,white,verygood,u16_75pl,0,0,0,19,0,0,0,24.15,0,14.204,0,9.375,100.88775
1130,a05_09,F,white,verygood,u16_75pl,0,0,0,0,0,1.87495,0,9.7326,0,0,0,19.285225,0
1131,a05_09,F,white,good,u16_75pl,0,0,0,6,0,0,0,107.635375,0,0,0,38.05,15.8308675
1132,a05_09,F,white,verygood,u16_75pl,17.775,0,0,12.5,0,8.0355,0,9.85,0,13.1625,0,125.65,65.848995
1133,a05_09,F,white,good,u16_75pl,0.247925,0,0,15.614675,0,30,0,42.5,0,1.23625,0,148.452625,136.520175
1134,a05_09,F,white,verygood,u16_75pl,12.288345,0,1.8945,17.739295,0,0,6.3,64.405,0,5.925,0,38.49189,100.68906
1135,a05_09,F,mixed,verygood,u16_75pl,0.0705,0,6.92445,9.0255,0,21.75,0,11.25,0,28.095,0,88.046,87.763775
1136,a05_09,F,mixed,verygood,u16_75pl,0,0,0,0,0,0,0,32.6375,0,41.479,0,240.62,179.4116425
1137,a05_09,F,white,verygood,u16_75pl,5.625,0,15,11.5,0,5.75,0,0,0,18.75,0,132.5,269.01875
1138,a05_09,F,white,verygood,u16_75pl,0,0,0,15,0,30,0,8.622,0,0,0,215.573,35.125
1139,a05_09,F,white,verygood,u16_75pl,4.3014,0,0,2.720475,0,58.25,0,28.418025,0,2.672325,0,7.54375,63.1373
1140,a05_09,F,white,good,u16_75pl,9.75,0,0,38.33333333,12.49666667,0,0,0,0,0.211833333,0,84.86666667,79.33404
1141,a05_09,F,white,verygood,u16_75pl,7.475,0,0,0,9.78,6.93,0,30.0375,0,15.5262,0,172.5,99.641645
1142,a05_09,F,white,verygood,u16_75pl,0.1043,5.94154,0,0,0,0,0,12,0,38.327,0,236.8922,63.4176
1143,a05_09,F,white,good,u16_75pl,0,0,0,11,0,19.419125,0,9.730875,0,20.0655,0,84.53875,52.0631325
1144,a05_09,F,white,verygood,u16_75pl,0,0,0,15,0,0,0,0,0,17.8393275,0,84.8861,17.3275
1145,a05_09,F,black,good,u16_75pl,0,0,2.959166667,15.33333333,0,0,0,55.23266667,0,0,0,102.6666667,47.66206
1146,a05_09,F,asian,good,u16_75pl,0,0,0,0,0,0,0,48.095,0,0,0,108,256.523825
1147,a05_09,F,black,verygood,u16_75pl,9.25,0,0,24,0,39.5,0,36.0203,0,2.25,0,110,122.347
1148,a05_09,F,white,verygood,u16_75pl,46.06165,0,9.8595,0,0,77,0,0.63175,0,0,0,113.225,78.1355
1149,a05_09,F,white,verygood,u16_75pl,39.225,0,0,17.25,0,55.25,0,2.85,0,4.326,0,72.5,196.244855
1150,a05_09,F,white,good,u16_75pl,11.25,0,0,0,0,30,0,15.025,0,4.7273625,0,87.7875,129.603175
1151,a05_09,F,white,verygood,u16_75pl,7.63675,0,0,18.37325,25,16.071,0,25,0,0,0,142.639,91.2727975
1152,a05_09,F,white,verygood,u16_75pl,20.525,0,0,11.5,18.75,78.0355,0,20.4576,0,0,0,95,89.38821
1153,a05_09,F,white,verygood,u16_75pl,4.409,0,0,5.5,0,41.25,0,5.85,0,7.0875,0,39.725,136.322725
1154,a05_09,F,white,verygood,u16_75pl,0.83,0,0.047,6.035,0,0,0,26.775,0,26.65525,0,95.23325,112.0285
1155,a05_09,F,white,verygood,u16_75pl,17.31,0,0,0,0,0,0,22.834375,0,9.67,0,135.41975,227.9057175
1156,a05_09,F,white,good,u16_75pl,9.437375,0,0,18.265,0,52.5,0,4.311,0,0,0,235.30045,98.90875
1157,a05_09,F,white,verygood,u16_75pl,27.75,0,0,18.75,0,45,0,28.813125,0,0,0,140.575,92.508625
1158,a05_09,F,white,verygood,u16_75pl,0,0,0,3,0,20.875,0,12.7926,0,9.1875,0,77.21319,28.31475
1159,a05_09,F,white,verygood,u16_75pl,34.2042775,31.587,0,20.5883025,0,4.2856,0,19.53025,0,0,0,17.94483,122.0643075
1160,a05_09,F,white,verygood,u16_75pl,15.82775,0,0,15.80525,19.5,12.75,0,24.225325,0,8.55,0,51.183,103.661125
1161,a05_09,F,white,verygood,u16_75pl,0,0,0,23.5,11.25,15,0.46325,46.120125,0,0,0,116.55185,38.4221
1162,a05_09,F,white,verygood,u16_75pl,26,0,0,5.75,8.5,45,0,26.316975,0,7.895875,0,48.625,84.31325
1163,a05_09,F,white,verygood,u16_75pl,5.91615,0,4.382,0,0,0,0,43.65,0,0,0,77.24125,172.982025
1164,a05_09,F,white,verygood,u16_75pl,0.5123,0,0,11.0853,0,49.33333333,0,76.6596,0,35.1,0,3.9676,96.09526667
1165,a05_09,F,white,fair,u16_75pl,28.1,0,0,12.375,0,0,0,12.933,0,5.265,0,191.87675,174.67
1166,a05_09,F,white,verygood,u16_75pl,37.5,0,0,11.5,9.78,0,0,0,0,18.125,0,4.138,109.901405
1167,a05_09,F,white,verygood,u16_75pl,0,0,0,0.6875,0,17.1,0,10.2175,0,24.69025,0,158.235,41.621875
1168,a05_09,F,white,verygood,u16_75pl,7.0321875,0,0,0,5.216,4.925,0,35.797525,0,0,0,0,45.46995
1169,a05_09,F,mixed,verygood,u16_75pl,0,0,0,0,0,0,0,16.25,0,86.4248,0,531.3,35.644
1170,a05_09,F,white,verygood,u16_75pl,0,0,0,6.25,0,0,0,23.34375,0,34.608,0,87.75,29.997625
1171,a05_09,F,white,good,u16_75pl,0,0,15,0,0,37.5,0,0,0,24.5519,0,0,61.310175
1172,a05_09,F,white,verygood,u16_75pl,20.825,0,0,2.875,17.5,32.5,0,19.57315,0,2.775,0,238.7,125.47275
1173,a05_09,F,white,verygood,u16_75pl,35.47096,0,0,9.21784,0,30,0,15.729105,0,0.85248,0,80,58.828735
1174,a05_09,F,asian,good,u16_75pl,0,12.975,0,0,0,22.75,0,34.4506,0,1.0815,0,3.75,27.7627225
1175,a05_09,F,white,good,u16_75pl,22.26688,0,0,40,0,0,0,20.945,0,23.229,0,78.475,67.77162
1176,a05_09,F,white,verygood,u16_75pl,0,0,0,8.25,33.5,0,0,45.8,0,24.791,0,15.6,171.15425
1177,a05_09,F,white,verygood,u16_75pl,20.15,0,8.75,5.75,0,0,0,10.53795,0,0,0,246.999025,218.80012
1178,a05_09,F,white,verygood,u16_75pl,0,0,2.8875,24.75,0,0,1.575,28.2935,0,0,0,84.3,134.80725
1179,a05_09,F,white,verygood,u16_75pl,0,0,0,11.5,22.575,0,0,5.89875,0,21.63,0,0,54.97135
1180,a05_09,F,white,verygood,u16_75pl,0,0,0,0,0,42.6498,0,48.62965,0,0,0,4.5825,8.18175
1181,a05_09,F,white,verygood,u16_75pl,0,0,0,0,0,15,0,14.6,0,62.875,0,76.125,185.0058038
1182,a05_09,F,white,verygood,u16_75pl,0,0,0,0,0,0,0,5.8625,0,29.627,0,117.625075,105.830175
1183,a05_09,F,white,fair,u16_75pl,0.25615,0,0,11.29265,0,15.25,0,24.14975,0,6.883275,0,94.4838,47.849375
1184,a05_09,F,white,verygood,u16_75pl,26.575,0,0,14.5,0,0,0,13.875,0,0,0,3.971875,99.65063
1185,a05_09,F,white,verygood,u16_75pl,0,0,0,7.275,0,0,0,18.75,0,30.954625,0,150.475,142.58325
1186,a05_09,F,white,good,u16_75pl,36.35,0,0,0,0,5.5,0,5.5232375,0,25.65,0,148.54725,143.0721875
1187,a05_09,F,asian,good,u16_75pl,0,0,0,0,0,0,0,57.53408,0,34.78125,0,181.17675,88.56272625
1188,a05_09,F,white,good,u16_75pl,0,0,0,5.75,0,0,0,0,0,2.725,0,255.325,31.125
1189,a05_09,F,white,verygood,u16_75pl,0,0,30,7.105,0,5,0,35.6495,0,0,0,156.1,27.6468125
1190,a05_09,F,white,verygood,u16_75pl,2.075625,0,20.268125,0.39375,0,0.294375,0,10.43125,0,11.193,0,55.51875,129.573625
1191,a05_09,F,white,verygood,u16_75pl,47.4248,0,0,0,11.2875,0,0,0,0,36.353125,0,28.1375,79.393225
1192,a05_09,F,white,verygood,u16_75pl,0.1417225,0,0,15.450725,0,5.75,0,50.49405,0,0,0,115.8355,60.8858775
1193,a05_09,F,white,verygood,u16_75pl,0,0,0,33.25,0,15,0,25,0,12.978,0,151.2,89.4875
1194,a05_09,F,white,good,u16_75pl,25.25,9.65,0,13.75,0,0,0,10.3275,0,0,0,95.446225,85.2783675
1195,a05_09,F,white,verygood,u16_75pl,0,15.625,0,0,0,0,0,25,0,0,0,7,108.6125
1196,a05_09,F,white,verygood,u16_75pl,36.825,0,0,31.25,0,60,0,26.61255,0,0,0,29.125,45.382965
1197,a05_09,F,white,good,u16_75pl,3.96875,0,17.1,0,9.78,26.25,0,0,0,5.697475,0,151.1634,82.186525
1198,a05_09,F,white,good,u16_75pl,0,0,10.75,0,0,0,0,40.0885,0,35.9768,0,29.789,77.159625
1199,a05_09,F,white,good,u16_75pl,9.63305,0,0,18.66355,0,0,0,23.840595,0,8.652,0,2.9806,32.775395
1200,a05_09,F,white,verygood,u16_75pl,0,0,0,3.125,0,45,0,33.8453,0,35,0,311.748,192.9135625
1201,a05_09,F,white,verygood,u16_75pl,0.140765,0,0,10.071915,0,49.5355,0,27.6326,0,0,0,1.09018,45.2228625
1202,a05_09,F,white,verygood,u16_75pl,13.025,0,0,0,0,0,0,16.34125,0,4.9375,0,78.15,125.647235
1203,a05_09,F,white,verygood,u16_75pl,0.46295,0,0,13.80595,0,0,0,3.758125,0,0,0,141.5114,53.922
1204,a05_09,F,black,good,u16_75pl,0,0,0,0,0,0,0,11.25,0,12.8375,0,74.125,121.4442563
1205,a05_09,F,white,verygood,u16_75pl,0,23.33333333,0,11.5,0,0,0,125.7268,0,0,0,116.856,89.11416667
1206,a05_09,F,white,verygood,u16_75pl,23.23193,0,0,10.1774375,31.25,15,0,37.6360075,0,14.2155,0,76.5288,51.140195
1207,a05_09,F,white,verygood,u16_75pl,0,0,0,15.0111,60.8875,0,0,7.3359,0,0,0,326.44675,109.224325
1208,a05_09,F,white,verygood,u16_75pl,8.8,0,0,0,0,0,0,22.625,0,0,0,63.531,11.58645
1209,a05_09,F,white,good,u16_75pl,0,0,0,23,0,63.325,0,0,0,47.955,0,1.58125,68.8905
1210,a05_09,F,white,verygood,u16_75pl,9.25,0,0,22.5,0,0,0,40.7375,0,4.67775,0,149.15,81.664625
1211,a05_09,F,mixed,good,u16_75pl,0,0,0,0,0,0,0,0,0,0,0,104.6387,199.7412525
1212,a05_09,F,white,good,u16_75pl,0,0,0,10.75,0,52.5,0,22.19935,0,0,0,173.507,130.71945
1213,a05_09,F,white,verygood,u16_75pl,0,0,2.8875,16.5,9.78,0,1.575,26.25,0,9.561,0,95.49125,99.108595
1214,a05_09,F,other,good,u16_75pl,2.7691875,0,0,8.25,0,30,0,5.75,0,4.35302,0,23.825,57.66863
1215,a05_09,F,white,verygood,u16_75pl,24.6,0,0,8.25,0,0,0,18.70395,0,10.21125,0,13.7,83.66565
1216,a05_09,F,asian,good,u16_75pl,0.026,1.3125,0,0.550875,0,0,0,4.402625,0,0.541125,0,74.325,67.851625
1217,a05_09,F,white,verygood,u16_75pl,0,0,23.625,2.5,0,19.419125,0,0,0,8.3167,0,281.6552425,98.100275
1218,a05_09,F,white,verygood,u16_75pl,0,0,0,21.875,0,5.75,0,101.381629,0,0,0,92.35,75.37016975
1219,a05_09,F,white,verygood,u16_75pl,0,12.1441875,25.825,32.25,0,15,0,0,0,8,0,95,80.4064
1220,a05_09,F,white,verygood,u16_75pl,0,16.03125,0,5.5,0,0,0,19.94765,0,15.41,0,234.1875,129.21525
1221,a05_09,F,white,good,u16_75pl,0,0,0,22,0,0,0,0,0,0,0,0,0
1222,a05_09,F,white,verygood,u16_75pl,10.55,0,15,13.5,0,33.88905,13.5,0,0,0,0,129.1834,80.3211875
1223,a05_09,F,white,verygood,u16_75pl,0,0,0,0,0,0,0,16.75,0,8.652,0,126.94625,26.2
1224,a05_09,F,white,verygood,u16_75pl,0,0,0,12.5,0,10.044375,0,21.7326,0,8.652,0,0,32.108175
1225,a05_09,F,white,verygood,u16_75pl,13,0,0,8.625,0,0,0,23.975,0,12.5693275,0,60.76625,111.3216625
1226,a05_09,F,white,verygood,u16_75pl,19.875,0,0,5.5,0,8.75,0,15.925,0,0,0,168.5,58.85
1227,a05_09,F,white,verygood,u16_75pl,0,0,0,6.25,0,5.74925,0,21.811625,0,8.652,0,98.5,80.647535
1228,a05_09,F,white,verygood,u16_75pl,9.128925,0,0,11.5,0,0,0,97.5,0,45.0655,0,273.625,125.51055
1229,a05_09,F,white,good,u16_75pl,5.0625,0,0,5.5,0,28.794275,0,0,0,17.55,0,54.25,125.678125
1230,a05_09,F,white,verygood,u16_75pl,10.7,0,0,44,0,0,0,12.16575,0,0,0,302.075,172.25775
1231,a05_09,F,white,verygood,u16_75pl,0,0,0,36,0,55,0,22.14975,0,0,0,102.8375,74.06848
1232,a05_09,F,white,verygood,u16_75pl,4.20625,3.825,0,40.5,0,30,0,10.75,0,8.652,0,51.741025,87.70547
1233,a05_09,F,white,verygood,u16_75pl,19,0,0,11.75,0,10,0,22.5,0,0,0,160.368,91.120425
1234,a05_09,F,white,verygood,u16_75pl,13.01363,0,6.49912,0.4389,0,15.32813,0,12.36326,0,0,0,290.24568,103.061875
1235,a05_09,F,black,good,u16_75pl,22.025,0,0,10.5,0,0,0,25.9701,0,0,0,160.8125,97.8568125
1236,a05_09,F,white,verygood,u16_75pl,0,0,0,7.333333333,0,0,0,0,0,22.606,0,8.148266667,51.81218333
1237,a05_09,F,asian,verygood,u16_75pl,0,0,0,0,0,0,0,0,0,0,0,140.35,219.70875
1238,a05_09,F,asian,verygood,u16_75pl,0,0,0,0,0,0,0,0,0,30.73333333,0,69.76666667,97.53333333
1239,a05_09,F,white,verygood,u16_75pl,4.6,0,0,0,0,0,0,80.1142,0,0,0,75,73.341924
1240,a05_09,F,white,verygood,u16_75pl,0,0,0,7.25,45,5.75,0,45.61705,0,0,0,0,40.92035
1241,a05_09,F,white,verygood,u16_75pl,3.439215,0,7.512,27.181465,19.5,15,0,39.725,0,10.815,0,10.43078,7.24162
1242,a05_09,F,white,verygood,u16_75pl,0,0,40,2.75,20,10.625,0,24.4713125,0,0,0,55.875,62.7605
1243,a05_09,F,white,good,u16_75pl,0,0,0,10,0,0,0,45.433,0,18.781875,0,43,8.208375
1244,a05_09,F,white,good,u16_75pl,9.38,0,0,2.875,0,0,0,32.2666,0,4.55625,0,70.125,75.138675
1245,a05_09,F,white,good,u16_75pl,8.75,0,0,11.5,20.75,0,0,27.82575,0,15.635,0,100,43.75573
1246,a05_09,F,white,verygood,u16_75pl,0,10.425,0,0,0,26.25,0,34.7625,0,13.87505,0,101.8125,62.303215
1247,a05_09,F,white,good,u16_75pl,0,0,10,0,0,0,0,16.4295,0,37.125,0,26.7610675,124.3646128
1248,a05_09,F,white,good,u16_75pl,0,0,0,4.1875,0,0,0,40.999,0,22.5,0,72.777,77.39482125
1249,a05_09,F,white,verygood,u16_75pl,0.039,0,6.2025,0,0,0,0,56.13,0,0,0,222,191.8345
1250,a05_09,F,other,verygood,u16_75pl,0,0,0,10,0,5.75,0,53.997,0,1.65525,0,40.67025,168.747125
1251,a05_09,F,white,verygood,u16_75pl,0,0,0,16.4875,3.75,75,0,2.1555,0,20.852,0,56.875,66.9089
1252,a05_09,F,white,good,u16_75pl,0,0,0,23.5,0,15,0,37.3455,0,14.506525,0,242.55,54.944789
1253,a05_09,F,mixed,verygood,u16_75pl,0,0,21,11.5,0,0,0,37.2125,0,15.1875,0,103.183,60.014065
1254,a05_09,F,white,verygood,u16_75pl,23.87,0,0,11.25,0,0,0,35.61835,0,0,0,76.925,66.1925
1255,a05_09,F,white,good,u16_75pl,3.375,0,0,5.5,0,0,0,21.6036,0,0,0,8.6425,21.679
1256,a05_09,F,white,verygood,u16_75pl,1.7,0,0,0,25,30,0,18.7875,0,12.978,0,3.125,150.037535
1257,a05_09,F,white,verygood,u16_75pl,8.175,0,0,2.875,0,0,0,36.78925,0,0,0,187.523,124.0335
1258,a05_09,F,white,verygood,u16_75pl,21.775,0,18.48,0.84,0,34.2,0,13.4853195,0,0,0,0,82.848214
1259,a05_09,F,white,verygood,u16_75pl,0,0,0,0,9,38.75,0,13.790665,0,17.0742,0,92.96,54.6913
1260,a05_09,F,white,verygood,u16_75pl,27.0357425,0,0,0,0,27.544375,0,0,0,10,0,14.82375,34.1870325
1261,a05_09,F,white,good,u16_75pl,0,15.447,0,5.75,0,0,0,11.25,0,54.93525,0,82.5364,125.299325
1262,a05_09,F,white,fair,u16_75pl,0,0,0,42.5,0,67.5,0,34.495725,0,0,0,46.8,0
1263,a05_09,F,white,verygood,u16_75pl,0,12.5,0,0,0,26.8436,0,46.84075,0,0,0,292.8,83.346875
1264,a05_09,F,white,verygood,u16_75pl,6.9724,0,4.382,18.625,22.42825,38.0355,0,11.62505,0,0,0,98.6,102.0516
1265,a05_09,F,white,verygood,u16_75pl,10.15,0,0,37.225,6.75,0,0,28.4616,0,0,0,0,57.846165
1266,a05_09,F,white,verygood,u16_75pl,0,6.325,0,2.75,0,6.25,0,13.200525,0,0,0,167.875,87.13105
1267,a05_09,F,asian,good,u16_75pl,0,0,0,0,4.68625,0,0,28.687975,0,20.085,0,69.625,146.155285
1268,a05_09,F,white,verygood,u16_75pl,0.076375,0,10.275,1.652625,0,30,0,38.2625,0,0,0,17.7335,15.0735
1269,a05_09,F,white,verygood,u16_75pl,0,0,0,5.75,0,107.544375,0,22.907,0,0,0,1.375,32.35
1270,a05_09,F,white,fair,u16_75pl,6.5875,10.275,0,0,0,0,35.275,47.5,0,12.978,0,28.375,89.902845
1271,a05_09,F,black,fair,u16_75pl,51.03,0,0,2.93,0,7.5,0,30.86125,0,30.6475,0,39.5,90.900475
1272,a05_09,F,white,verygood,u16_75pl,0,0,0,16.5,0,10.044375,0,22.275,0,8.652,0,164.496,61.776225
1273,a05_09,F,white,verygood,u16_75pl,7.98,0,0,5.75,0,5.75,3.591,25,0,36.859375,0,222.238375,101.8127325
1274,a05_09,F,asian,verygood,u16_75pl,0,12.5,10,0,0,15,0,44.125,0,0,0,0,128.343965
1275,a05_09,F,white,verygood,u16_75pl,0,0,0,8.5,0,30,0,0,0,8.9061,0,126.1875,31.741615
1276,a05_09,F,white,bad,u16_75pl,17.0425,0,0,25.65,0,28.31125,0,5.7,0,0,0,52.95,49.792075
1277,a05_09,F,mixed,verygood,u16_75pl,7.976745,0,0,23,0,0,0,34.775,0,5.05365,0,120.09,95.44769
1278,a05_09,F,white,verygood,u16_75pl,0,0,0,17.75,0,0,0,83.03295,0,7.2275,0,282.576,2.649475
1279,a05_09,F,white,verygood,u16_75pl,0.076375,0,0,31.902625,0,0,0,14.95,0,0,0,61.3415,18.12775
1280,a05_09,F,white,verygood,u16_75pl,0,5.725,0,0,0,17.0355,0,20.872,0,10,0,258.025,46.6155
1281,a05_09,F,white,verygood,u16_75pl,0.0642,0,0,39.3602375,0,52.5,0,10.0384125,0,11.2111625,0,25.575,25.5548625
1282,a05_09,F,white,good,u16_75pl,0,0,0,6.75,0,0,0,26.7,0,0,0,66.75,7.064525
1283,a05_09,F,white,verygood,u16_75pl,0,0,0,0.85,0,45,0,40.90575,0,5.7,0,72.4404,61.839525
1284,a05_09,F,white,verygood,u16_75pl,0,0,0,27.875,0,0,0,45.9995,0,0,0,42.966,55.7725
1285,a05_09,F,white,verygood,u16_75pl,19.25,0,0,13.75,0,19.65,0,0,0,0,0,166.31625,82.8561
1286,a05_09,F,white,verygood,u16_75pl,6.325,0,0,0.675,0,25,0,13.80275,0,0,0,13.75,113.95
1287,a05_09,F,white,verygood,u16_75pl,5.8080125,0,0,13.875,15.97375,0,0,8.343,0,0,0,62.93594,23.5807
1288,a05_09,F,white,verygood,u16_75pl,4.8,0,0,0,0,15,0,36.975,0,0,0,207.4125,91.85865
1289,a05_09,F,white,verygood,u16_75pl,0,0,0,20.625,0,15,0,51.375,0,32.75,0,186.49125,108.854785
1290,a05_09,F,white,verygood,u16_75pl,3.4,15.95,0,0,0,17.5,0,15.3725,0,4.326,0,163.785,102.9286875
1291,a05_09,F,white,verygood,u16_75pl,0,0,0,24.75,0,0,0,0,0,29.478,0,91,211.749325
1292,a05_09,F,white,verygood,u16_75pl,7.0981375,0,0,11.0243225,4.25,0,0,51.534,0,0,0,423.45325,130.0439663
1293,a05_09,F,white,verygood,u16_75pl,0,0,0,0.1560375,0,0,0,23.9365075,0,14.301825,0,96.05,51.3572075
1294,a05_09,F,white,verygood,u16_75pl,0,0,0,13.32025,0,0,0,2.825,0,10,0,0,5.525
1295,a05_09,F,white,verygood,u16_75pl,23.69,0,0,0,0,21.0668625,0,10.325,0,12.978,0,140.35675,84.4844
1296,a05_09,F,asian,verygood,u16_75pl,0,0,0,0,0,0,0,0,0,0,0,127.839575,117.6732375
1297,a05_09,F,asian,good,u16_75pl,0,0,0,0,0,0,0,5.05,0,16.12,0,0,39.9105
1298,a05_09,F,other,good,u16_75pl,0.1284,0,0,2.720475,0,30,0,101.557825,0,14.633575,0,187.325,136.280725
1299,a05_09,F,mixed,verygood,u16_75pl,10.7802525,0,0,4.9171025,0,1.3,0,30.19134,0,2.338875,0,84.06083,107.1069375
1300,a05_09,F,white,verygood,u16_75pl,0,0,0,11.5,25,8.25,0,80.7775,0,0,0,30.123,102.05051
1301,a05_09,F,white,verygood,u16_75pl,7.4919,0,0,8.25,0,0,0,0.102,0,5.7352,0,69.3458,110.7377063
1302,a05_09,F,black,verygood,u16_75pl,21.075,0,0,0,0,0,0,32.534,0,30.663675,0,102.7243313,122.92
1303,a05_09,F,white,good,u16_75pl,0.2181175,0,10.75,0,11.25,0,0,5.5,0,16.5885,0,89.875,109.1062325
1304,a05_09,F,white,fair,u16_75pl,0.335335,0,0,12,0,30,0.34034,8.957335,0,13.4,0,75,52.793715
1305,a05_09,F,other,verygood,u16_75pl,0,0,0,0,0,8.0355,0,0,0,8.652,0,212.2,190.660379
1306,a05_09,F,white,verygood,u16_75pl,0,0,0,0,8.1025,75,0,59.600565,0,0,0,73.75,6.783
1307,a05_09,F,white,verygood,u16_75pl,0,0,2.165625,7.7885,0,12.76775,1.18125,0,0,0,0,116.475,31.22715
1308,a05_09,F,white,good,u16_75pl,29.9367,0,0,1.4375,11.2875,66.294275,0,15,0,0,0,20,29.638145
1309,a05_09,F,white,verygood,u16_75pl,16.675,0,0,3.381,0,0,0,25.65,0,17.5,0,93.55,90.865485
1310,a05_09,F,white,good,u16_75pl,6.615625,0,7.97175,10.85,0,0,0,25.1903025,0,9.7128,0,41.75,86.5270375
1311,a05_09,F,white,verygood,u16_75pl,12.5,0,0,46,0,30,0,5.5125,0,0,0,29.33125,94.41601
1312,a05_09,F,white,verygood,u16_75pl,12.6765,12.5,0,25,0,30,0,0,0,65.8125,0,134.373625,231.5886
1313,a05_09,F,white,good,u16_75pl,28.35,0,0,0,21.775,30,0,16.25,0,15.1875,0,62.5,123.395
1314,a05_09,F,white,verygood,u16_75pl,13.24125,0,0,5.25,0,52.5,0,23.310125,0,12.15,0,154.4955,79.254
1315,a05_09,F,white,good,u16_75pl,0,8.75,15,40.75,9,15,0,0,0,0,0,296.86875,52.285445
1316,a05_09,F,white,good,u16_75pl,9.2565,0,0,15.65,0,8.0355,0,17.5875,0,24.4215,0.4175,60.49128,49.337486
1317,a05_09,F,white,verygood,u16_75pl,0,0,0,23,22.5,30,0,18.1905,0,8.372,0,2.4,49.945425
1318,a05_09,F,asian,good,u16_75pl,0,10.92,0,0,0,0,0,46.1446,0,12.30125,0,172.25,274.4215885
1319,a05_09,F,white,verygood,u16_75pl,19.5,0,0,0,0,30,0,17.5,0,9.0312,0,165.75,54.4949
1320,a05_09,F,white,verygood,u16_75pl,0,0,10.3,10.4175,0,0,0,22.5391875,0,9.325,0,159.25,159.8483625
1321,a05_09,F,white,verygood,u16_75pl,47.939,0,0,0,8.965,0,0,11.205,0,22.558,0,106.5906,87.3235425
1322,a05_09,F,white,bad,u16_75pl,0,0,0,0,0,0,0,0,0,0,0,20,0
1323,a05_09,F,white,fair,u16_75pl,0,0,0,56.75,0,0,0,30,0,12.558,0,116.708,94.8326875
1324,a05_09,F,white,verygood,u16_75pl,4.21875,0,0,0,0,0,0,25,0,13.4,0,45.807,146.3238125
1325,a05_09,F,white,verygood,u16_75pl,39.075,17.575,0,3.62625,0,0,0,12,0,3.9525,0,1.25,107.045625
1326,a05_09,F,white,verygood,u16_75pl,0,0,0,0,0,0,0,0,0,0,0,139,182.6578
1327,a05_09,F,white,verygood,u16_75pl,27.375,11.725,0,11.5,0,5.75,0,0,0,0,0,102.61075,66.519855
1328,a05_09,F,white,verygood,u16_75pl,0,15,0,0,11.825,8.0355,0,41.6425,2.25,2.352525,0,50,41.603375
1329,a05_09,F,white,verygood,u16_75pl,0,15,0,0,0,0,0,22.5,0,68.5929875,0,318.3835,118.35865
1330,a05_09,F,white,verygood,u16_75pl,15.175,0,0,18,0,38,0,17.5,0,0,0,93.84375,79.275
1331,a05_09,F,white,verygood,u16_75pl,0,0,0,0,0,0,0,28.155,0,0,0,57.37461875,90.1218625
1332,a05_09,F,other,verygood,u16_75pl,51.46055,0,3.2865,0,0,0,0,37.5,0,37.6076575,0,219.45625,182.815545
1333,a05_09,F,white,verygood,u16_75pl,45.468,0,8.24522,7,0,15,0,28.7388,0,0,0,247.96612,176.407345
1334,a05_09,F,white,verygood,u16_75pl,9.375,0,0,15.5,0,12.25,0,13.632625,0,15.7192,0,0,63.3675
1335,a05_09,F,white,good,u16_75pl,0,0,0,17.25,0,0,0,18.33,0,34.44,0,66.75,59.980125
1336,a05_09,F,asian,verygood,u16_75pl,0,0,0,0,0,0,0,38.51549,0,10.46475,0,110,49.46135
1337,a05_09,F,mixed,verygood,u16_75pl,3.3384,0,7.512,5.8,0,24.25,0,27.125,0,1.196125,0,38.25,43.688
1338,a05_09,F,white,good,u16_75pl,8.75,0,0,21,0,37.5,0,34.46225,0,0,0,79.35,122.55
1339,a05_09,F,white,verygood,u16_75pl,7.4919,0,0,8.625,0,0,0,54.193725,0,0,0,136.808,86.66853
1340,a05_09,F,white,verygood,u16_75pl,0.12925,0,0,13.10925,0,15,0,0,0,0,0,1.001,83.19445
1341,a05_09,F,white,verygood,u16_75pl,29.55,0,0,8.625,0,15.625,0,4.275,0,0,0,127.5,125.0914325
1342,a05_09,F,white,verygood,u16_75pl,8.925,0,0,14.625,0,12.5,0,23.75,0,15,0,41.24375,162.74011
1343,a05_09,F,white,good,u16_75pl,0,0,0,11.25,0,0,0,34.688535,0,2.825,0,71.598,64.28848
1344,a05_09,F,white,verygood,u16_75pl,7.75,0,20,22.5,10.269,0,0,23.5,0,14.875,0,90.935,38.9301125
1345,a05_09,F,white,verygood,u16_75pl,8.75,10.725,15.625,4.6,0,2.5,0,16.36,0,34.0315,0,215.585,154.74415
